,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM
2224,6.0,data6,Physiological risk factors,E07000138,Lincoln,97.65636,99.79062,95.54262,99.36622,97.47561,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2238,6.0,data6,Physiological risk factors,E07000139,North Kesteven,108.4182,104.6035,104.7466,107.4444,102.87,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2252,6.0,data6,Physiological risk factors,E07000140,South Holland,96.85162,94.49937,101.85,96.21619,96.07697,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2266,6.0,data6,Physiological risk factors,E07000141,South Kesteven,104.6892,100.6048,99.20602,102.5305,98.42263,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2280,6.0,data6,Physiological risk factors,E07000142,West Lindsey,105.7654,104.1296,101.8729,102.6304,99.41593,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2294,6.0,data6,Physiological risk factors,E07000143,Breckland,100.9678,97.83228,101.2842,100.2165,97.97969,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2308,6.0,data6,Physiological risk factors,E07000144,Broadland,105.4583,106.4814,108.2024,106.9148,108.4149,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2322,6.0,data6,Physiological risk factors,E07000145,Great Yarmouth,90.63102,93.50856,90.22605,94.49321,91.29765,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2336,6.0,data6,Physiological risk factors,E07000146,King's Lynn and West Norfolk,97.00211,94.82361,96.73462,100.5671,96.94535,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2350,6.0,data6,Physiological risk factors,E07000147,North Norfolk,102.3709,100.2967,105.535,101.8702,100.1455,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2364,6.0,data6,Physiological risk factors,E07000148,Norwich,103.8035,99.06968,104.7537,101.0574,101.6774,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2378,6.0,data6,Physiological risk factors,E07000149,South Norfolk,104.7439,102.8902,106.0377,108.2511,107.4742,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2392,6.0,data6,Physiological risk factors,E07000163,Craven,113.2755,115.2664,114.1999,111.9887,103.7273,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2406,6.0,data6,Physiological risk factors,E07000164,Hambleton,102.2858,109.3463,105.9506,104.1269,108.3009,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2420,6.0,data6,Physiological risk factors,E07000165,Harrogate,113.1207,111.6618,113.8085,106.0831,106.4076,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2434,6.0,data6,Physiological risk factors,E07000166,Richmondshire,101.5558,105.5887,104.5884,103.4958,106.7652,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2448,6.0,data6,Physiological risk factors,E07000167,Ryedale,110.7594,108.4493,109.3674,111.557,109.6168,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2462,6.0,data6,Physiological risk factors,E07000168,Scarborough,103.8452,103.838,95.76759,92.73594,97.10465,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2476,6.0,data6,Physiological risk factors,E07000169,Selby,106.6921,105.663,106.9387,104.9549,95.09437,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2490,6.0,data6,Physiological risk factors,E07000170,Ashfield,97.06607,99.67162,96.34415,95.17965,97.68986,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2504,6.0,data6,Physiological risk factors,E07000171,Bassetlaw,98.62147,99.09334,97.99115,91.83067,92.05961,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2518,6.0,data6,Physiological risk factors,E07000172,Broxtowe,106.4826,109.4009,110.5914,103.9062,105.4104,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2532,6.0,data6,Physiological risk factors,E07000173,Gedling,102.6699,97.95363,103.0822,102.8581,102.1176,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2546,6.0,data6,Physiological risk factors,E07000174,Mansfield,99.28872,100.3912,99.23514,97.50762,99.9565,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2560,6.0,data6,Physiological risk factors,E07000175,Newark and Sherwood,103.6164,104.204,101.6903,93.88383,101.5502,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2574,6.0,data6,Physiological risk factors,E07000176,Rushcliffe,119.2146,117.3164,113.2311,113.2717,118.3529,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2588,6.0,data6,Physiological risk factors,E07000177,Cherwell,106.116,105.7829,106.396,104.274,108.2062,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2602,6.0,data6,Physiological risk factors,E07000178,Oxford,107.5167,103.5278,107.9381,105.1681,108.4922,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2616,6.0,data6,Physiological risk factors,E07000179,South Oxfordshire,111.9887,114.4724,112.3714,112.8322,114.6001,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2630,6.0,data6,Physiological risk factors,E07000180,Vale of White Horse,111.2948,110.5636,109.9884,111.423,109.0366,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2644,6.0,data6,Physiological risk factors,E07000181,West Oxfordshire,114.3775,110.2393,111.9935,107.2247,107.5308,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2658,6.0,data6,Physiological risk factors,E07000187,Mendip,102.138,113.7593,106.5315,104.6825,103.843,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2672,6.0,data6,Physiological risk factors,E07000188,Sedgemoor,97.19042,99.85969,96.11221,100.2974,98.15255,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2686,6.0,data6,Physiological risk factors,E07000189,South Somerset,102.393,105.7051,102.8339,99.72406,102.0846,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2700,6.0,data6,Physiological risk factors,E07000192,Cannock Chase,95.08478,97.90736,90.90824,90.17969,91.64192,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2714,6.0,data6,Physiological risk factors,E07000193,East Staffordshire,103.4329,101.9763,101.6451,93.89176,98.25193,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2728,6.0,data6,Physiological risk factors,E07000194,Lichfield,104.6552,107.2068,104.0729,101.8015,102.5896,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2742,6.0,data6,Physiological risk factors,E07000195,Newcastle-under-Lyme,100.3112,95.62378,93.30605,91.51724,90.75433,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2756,6.0,data6,Physiological risk factors,E07000196,South Staffordshire,99.20344,98.68583,98.27421,102.3856,97.89599,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2770,6.0,data6,Physiological risk factors,E07000197,Stafford,102.776,101.7321,107.3605,101.0774,102.6821,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2784,6.0,data6,Physiological risk factors,E07000198,Staffordshire Moorlands,96.51415,96.40923,102.241,98.69432,97.88571,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2798,6.0,data6,Physiological risk factors,E07000199,Tamworth,101.4163,100.511,99.17883,98.34037,98.86605,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2812,6.0,data6,Physiological risk factors,E07000200,Babergh,106.6529,109.5537,109.6992,103.9136,105.9619,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2826,6.0,data6,Physiological risk factors,E07000202,Ipswich,100.0186,100.9595,101.2345,98.99079,96.19606,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2840,6.0,data6,Physiological risk factors,E07000203,Mid Suffolk,108.0703,104.7573,106.5861,102.9048,108.2042,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2854,6.0,data6,Physiological risk factors,E07000207,Elmbridge,116.123,113.1035,119.5476,120.0471,117.9907,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2868,6.0,data6,Physiological risk factors,E07000208,Epsom and Ewell,118.8179,119.5659,121.3047,118.9637,116.1319,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2882,6.0,data6,Physiological risk factors,E07000209,Guildford,112.1637,116.6477,117.6192,115.9336,116.8423,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2896,6.0,data6,Physiological risk factors,E07000210,Mole Valley,118.2681,116.6042,119.2495,119.0011,114.1527,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2910,6.0,data6,Physiological risk factors,E07000211,Reigate and Banstead,109.3495,110.1494,108.5627,113.6582,110.7813,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2924,6.0,data6,Physiological risk factors,E07000212,Runnymede,106.9336,112.7904,110.6414,109.7042,114.5536,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2938,6.0,data6,Physiological risk factors,E07000213,Spelthorne,105.2426,102.018,104.0374,108.0616,105.5464,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2952,6.0,data6,Physiological risk factors,E07000214,Surrey Heath,112.3845,112.6812,106.638,110.2498,107.6637,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2966,6.0,data6,Physiological risk factors,E07000215,Tandridge,117.7945,114.9995,115.4069,110.771,114.2487,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2980,6.0,data6,Physiological risk factors,E07000216,Waverley,117.8848,119.8586,118.4964,121.7515,119.7922,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2994,6.0,data6,Physiological risk factors,E07000217,Woking,113.141,112.1691,109.9335,111.6782,108.1466,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3008,6.0,data6,Physiological risk factors,E07000218,North Warwickshire,99.93511,103.6623,98.19627,100.0122,96.81878,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3022,6.0,data6,Physiological risk factors,E07000219,Nuneaton and Bedworth,96.52621,94.75537,96.60957,92.83591,94.58534,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3036,6.0,data6,Physiological risk factors,E07000220,Rugby,102.4064,102.5266,102.4838,101.342,103.4012,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3050,6.0,data6,Physiological risk factors,E07000221,Stratford-on-Avon,110.2364,111.6951,110.5503,107.6277,105.9592,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3064,6.0,data6,Physiological risk factors,E07000222,Warwick,108.8739,107.2008,109.2515,112.5546,109.3404,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3078,6.0,data6,Physiological risk factors,E07000223,Adur,109.7227,105.7879,103.3246,108.8817,109.1645,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3092,6.0,data6,Physiological risk factors,E07000224,Arun,101.5426,96.7545,102.0575,99.39639,102.6666,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3106,6.0,data6,Physiological risk factors,E07000225,Chichester,114.0858,110.8348,111.9992,113.5587,106.7901,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3120,6.0,data6,Physiological risk factors,E07000226,Crawley,96.71769,97.66718,103.5299,102.8627,104.9671,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3134,6.0,data6,Physiological risk factors,E07000227,Horsham,113.8276,115.0632,114.0373,114.9921,111.3196,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3148,6.0,data6,Physiological risk factors,E07000228,Mid Sussex,110.6149,112.1358,113.0896,113.151,113.043,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3162,6.0,data6,Physiological risk factors,E07000229,Worthing,102.9457,102.8434,103.5724,105.6641,106.3982,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3176,6.0,data6,Physiological risk factors,E07000234,Bromsgrove,108.2908,108.4696,106.7086,108.288,111.453,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3190,6.0,data6,Physiological risk factors,E07000235,Malvern Hills,107.0066,108.28,102.0515,108.7087,103.6179,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3204,6.0,data6,Physiological risk factors,E07000236,Redditch,101.9804,97.68084,97.09915,93.68098,107.6797,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3218,6.0,data6,Physiological risk factors,E07000237,Worcester,99.86531,102.4666,104.0361,103.0633,103.8848,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3232,6.0,data6,Physiological risk factors,E07000238,Wychavon,101.7046,95.47869,99.06108,98.50677,101.2877,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3246,6.0,data6,Physiological risk factors,E07000239,Wyre Forest,99.64806,96.28726,97.93771,99.17935,94.68489,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3260,6.0,data6,Physiological risk factors,E07000240,St Albans,114.5358,112.7065,116.9203,118.4751,117.7001,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3274,6.0,data6,Physiological risk factors,E07000241,Welwyn Hatfield,104.8839,104.6575,106.3977,104.4648,103.6543,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3288,6.0,data6,Physiological risk factors,E07000242,East Hertfordshire,114.9512,115.7086,110.5889,110.5649,112.0714,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3302,6.0,data6,Physiological risk factors,E07000243,Stevenage,100.1539,101.6189,102.2589,101.1201,100.3269,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3316,6.0,data6,Physiological risk factors,E07000244,East Suffolk,100.0234,97.89452,98.67003,102.0998,107.4747,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3330,6.0,data6,Physiological risk factors,E07000245,West Suffolk,104.3955,101.5773,102.8175,105.3704,99.43215,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3344,6.0,data6,Physiological risk factors,E07000246,Somerset West and Taunton,102.9532,105.5897,106.316,102.2946,104.6584,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
3358,6.0,data6,Physiological risk factors,E08000001,Bolton,98.17595,96.55759,94.96092,91.95376,93.91062,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3372,6.0,data6,Physiological risk factors,E08000002,Bury,99.99678,98.90567,94.93051,97.93119,100.8206,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3386,6.0,data6,Physiological risk factors,E08000003,Manchester,90.34969,89.02972,88.30451,87.96486,88.31159,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3400,6.0,data6,Physiological risk factors,E08000004,Oldham,94.05516,92.97719,92.68636,92.51111,90.62145,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3414,6.0,data6,Physiological risk factors,E08000005,Rochdale,97.19229,95.09107,87.61471,92.91659,91.08317,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3428,6.0,data6,Physiological risk factors,E08000006,Salford,95.36118,92.90891,93.5809,92.62052,92.08131,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3442,6.0,data6,Physiological risk factors,E08000007,Stockport,104.7911,103.177,100.6622,102.8802,99.59868,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3456,6.0,data6,Physiological risk factors,E08000008,Tameside,91.69404,95.00764,93.91044,91.83623,93.05249,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3470,6.0,data6,Physiological risk factors,E08000009,Trafford,103.3129,105.1414,103.8821,102.4603,103.257,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3484,6.0,data6,Physiological risk factors,E08000010,Wigan,93.48061,93.07889,92.84285,91.35343,89.84033,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3498,6.0,data6,Physiological risk factors,E08000011,Knowsley,93.69543,89.34283,86.4655,88.51051,84.78408,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3512,6.0,data6,Physiological risk factors,E08000012,Liverpool,89.28285,87.30024,90.29124,91.44206,87.98065,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3526,6.0,data6,Physiological risk factors,E08000013,St. Helens,95.19012,88.19673,90.43088,87.84992,90.3547,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3540,6.0,data6,Physiological risk factors,E08000014,Sefton,95.0887,94.29429,95.87922,91.38481,94.00518,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3554,6.0,data6,Physiological risk factors,E08000015,Wirral,99.68218,98.57159,94.61785,96.68666,95.17985,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3568,6.0,data6,Physiological risk factors,E08000016,Barnsley,96.63584,92.37509,99.60459,100.1151,97.70519,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3582,6.0,data6,Physiological risk factors,E08000017,Doncaster,92.5394,92.51073,91.67249,91.17093,89.51897,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3596,6.0,data6,Physiological risk factors,E08000018,Rotherham,93.135,94.01357,93.17628,93.78912,90.98024,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3610,6.0,data6,Physiological risk factors,E08000019,Sheffield,97.46637,96.53745,94.78612,95.27308,93.97222,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3624,6.0,data6,Physiological risk factors,E08000021,Newcastle upon Tyne,92.31926,92.20343,89.17823,90.15908,88.27757,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3638,6.0,data6,Physiological risk factors,E08000022,North Tyneside,97.38849,94.15738,98.21799,95.98392,95.60576,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3652,6.0,data6,Physiological risk factors,E08000023,South Tyneside,90.81941,91.50255,93.38738,91.4298,91.46119,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3666,6.0,data6,Physiological risk factors,E08000024,Sunderland,92.85756,90.08064,90.30113,85.40032,89.13027,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3680,6.0,data6,Physiological risk factors,E08000025,Birmingham,86.41002,86.43235,86.1356,85.05652,85.57741,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3694,6.0,data6,Physiological risk factors,E08000026,Coventry,95.26186,93.50339,92.78916,92.94158,91.95945,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3708,6.0,data6,Physiological risk factors,E08000027,Dudley,87.02912,88.36184,86.10174,88.20489,87.70934,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3722,6.0,data6,Physiological risk factors,E08000028,Sandwell,85.87956,85.05476,84.09239,84.82963,83.51948,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3736,6.0,data6,Physiological risk factors,E08000029,Solihull,101.3826,102.4728,103.7273,105.5435,102.6625,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3750,6.0,data6,Physiological risk factors,E08000030,Walsall,87.75496,87.53497,85.23074,86.14771,85.35787,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3764,6.0,data6,Physiological risk factors,E08000031,Wolverhampton,86.89647,87.47244,84.91035,85.41923,82.41486,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3778,6.0,data6,Physiological risk factors,E08000032,Bradford,90.60598,90.85045,89.43796,88.91164,89.4811,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3792,6.0,data6,Physiological risk factors,E08000033,Calderdale,99.72591,98.12696,98.96142,92.22684,94.71468,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3806,6.0,data6,Physiological risk factors,E08000034,Kirklees,94.85797,93.83209,93.53315,95.92581,91.87341,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3820,6.0,data6,Physiological risk factors,E08000035,Leeds,95.59934,94.61369,93.82387,93.18531,91.88599,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3834,6.0,data6,Physiological risk factors,E08000036,Wakefield,98.07235,93.66967,90.15184,94.05055,90.96331,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3848,6.0,data6,Physiological risk factors,E08000037,Gateshead,94.82861,93.69495,92.60562,93.38185,92.78624,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3862,6.0,data6,Physiological risk factors,E09000002,Barking and Dagenham,85.90802,85.3084,86.64969,87.11453,84.00952,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3876,6.0,data6,Physiological risk factors,E09000003,Barnet,105.1235,103.029,104.1965,101.9897,101.7099,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3890,6.0,data6,Physiological risk factors,E09000004,Bexley,96.06977,94.59488,91.76461,96.00603,94.76561,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3904,6.0,data6,Physiological risk factors,E09000005,Brent,94.49388,94.60528,87.4304,85.73922,91.81951,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3918,6.0,data6,Physiological risk factors,E09000006,Bromley,103.2406,103.8957,103.5577,109.5793,100.9454,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3932,6.0,data6,Physiological risk factors,E09000007,Camden,106.7183,103.0241,101.6384,102.0118,104.8288,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3946,6.0,data6,Physiological risk factors,E09000008,Croydon,91.25942,92.55298,93.02258,92.55582,92.7594,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3960,6.0,data6,Physiological risk factors,E09000009,Ealing,96.39798,95.96928,97.79961,93.96701,95.38378,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3974,6.0,data6,Physiological risk factors,E09000010,Enfield,90.87579,88.95849,89.06855,91.92245,89.87724,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3988,6.0,data6,Physiological risk factors,E09000011,Greenwich,90.10364,88.29741,90.86598,92.90425,91.11134,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4002,6.0,data6,Physiological risk factors,E09000012,Hackney,92.52996,91.92153,91.80563,94.45207,93.80935,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4016,6.0,data6,Physiological risk factors,E09000013,Hammersmith and Fulham,98.91037,103.6379,100.9624,100.6239,104.3188,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4030,6.0,data6,Physiological risk factors,E09000014,Haringey,95.76146,95.87233,100.5878,98.89476,99.49627,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4044,6.0,data6,Physiological risk factors,E09000015,Harrow,101.0036,101.6472,100.0059,101.805,100.7778,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4058,6.0,data6,Physiological risk factors,E09000016,Havering,96.62056,97.19994,94.64682,89.18111,94.43512,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4072,6.0,data6,Physiological risk factors,E09000017,Hillingdon,101.1058,98.00549,98.54229,95.89251,94.51016,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4086,6.0,data6,Physiological risk factors,E09000018,Hounslow,97.25176,95.99626,94.51236,95.94542,93.57275,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4100,6.0,data6,Physiological risk factors,E09000019,Islington,99.6206,102.4785,97.87422,101.0656,98.20978,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4114,6.0,data6,Physiological risk factors,E09000020,Kensington and Chelsea,105.7063,102.5347,106.6215,105.91,105.8195,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4128,6.0,data6,Physiological risk factors,E09000021,Kingston upon Thames,111.0008,112.6808,113.1538,118.5313,109.9123,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4142,6.0,data6,Physiological risk factors,E09000022,Lambeth,96.29147,97.12238,97.90722,95.82605,100.0125,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4156,6.0,data6,Physiological risk factors,E09000023,Lewisham,94.02355,96.83742,95.59302,102.1587,96.69909,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4170,6.0,data6,Physiological risk factors,E09000024,Merton,102.923,103.4391,101.4966,102.3922,105.2838,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4184,6.0,data6,Physiological risk factors,E09000025,Newham,86.31177,86.30793,88.43169,87.8625,87.44817,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4198,6.0,data6,Physiological risk factors,E09000026,Redbridge,95.20924,96.25286,91.10777,94.1078,93.11457,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4212,6.0,data6,Physiological risk factors,E09000027,Richmond upon Thames,117.7126,118.0047,115.8959,119.8236,115.2708,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4226,6.0,data6,Physiological risk factors,E09000028,Southwark,95.47313,95.75008,89.5638,94.2251,94.31827,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4240,6.0,data6,Physiological risk factors,E09000029,Sutton,110.03,107.2292,104.9929,105.2127,101.1675,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4254,6.0,data6,Physiological risk factors,E09000030,Tower Hamlets,91.36658,90.38347,93.98374,94.102,91.7287,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4268,6.0,data6,Physiological risk factors,E09000031,Waltham Forest,97.94965,94.31081,95.35111,96.50331,96.6337,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4282,6.0,data6,Physiological risk factors,E09000032,Wandsworth,103.9871,105.3074,108.3484,105.2933,105.9691,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4296,6.0,data6,Physiological risk factors,E09000033,Westminster,97.3261,98.19418,96.23884,102.7165,99.62906,,,,,,,,,,,,,,,,,,,,,,E12000007,London
