,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM
2278,3.0,data3,Personal well-being,E07000142,West Lindsey,107.8891,116.2856,116.6732,115.9275,113.1772,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2292,3.0,data3,Personal well-being,E07000143,Breckland,112.3472,104.9561,113.3085,93.90971,97.91732,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2306,3.0,data3,Personal well-being,E07000144,Broadland,108.2242,94.83477,116.8275,111.088,93.32895,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2320,3.0,data3,Personal well-being,E07000145,Great Yarmouth,106.6614,95.44833,93.21805,115.2957,100.9611,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2334,3.0,data3,Personal well-being,E07000146,King's Lynn and West Norfolk,113.5645,96.60953,119.567,110.5815,105.3144,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2348,3.0,data3,Personal well-being,E07000147,North Norfolk,95.45061,106.4419,109.3745,116.0097,114.4597,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2362,3.0,data3,Personal well-being,E07000148,Norwich,94.90827,106.9174,89.90371,89.54668,85.88874,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2376,3.0,data3,Personal well-being,E07000149,South Norfolk,102.9184,115.6428,108.037,102.2262,105.3683,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2390,3.0,data3,Personal well-being,E07000163,Craven,113.6028,137.8979,108.4749,115.8816,122.4308,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2404,3.0,data3,Personal well-being,E07000164,Hambleton,120.0509,110.0254,113.4719,129.258,90.11421,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2418,3.0,data3,Personal well-being,E07000165,Harrogate,105.454,109.3679,113.1455,103.2509,101.9814,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2432,3.0,data3,Personal well-being,E07000166,Richmondshire,116.5712,135.1992,112.1394,89.07969,120.2436,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2446,3.0,data3,Personal well-being,E07000167,Ryedale,111.8828,113.7638,105.8821,105.2205,117.2788,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2460,3.0,data3,Personal well-being,E07000168,Scarborough,98.02852,101.723,102.8451,112.8166,104.5149,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2474,3.0,data3,Personal well-being,E07000169,Selby,99.12489,107.7864,95.2248,116.3212,92.82599,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2488,3.0,data3,Personal well-being,E07000170,Ashfield,106.0573,100.4804,101.2569,111.6684,92.0942,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2502,3.0,data3,Personal well-being,E07000171,Bassetlaw,105.8589,101.4985,112.9248,113.9013,110.0225,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2516,3.0,data3,Personal well-being,E07000172,Broxtowe,124.8056,106.7443,79.37771,106.9128,112.7219,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2530,3.0,data3,Personal well-being,E07000173,Gedling,111.4161,101.9071,101.1918,107.6856,103.7331,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2544,3.0,data3,Personal well-being,E07000174,Mansfield,98.36885,108.0533,105.399,90.71218,105.7261,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2558,3.0,data3,Personal well-being,E07000175,Newark and Sherwood,122.3335,117.0627,118.8145,112.7739,95.61836,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2572,3.0,data3,Personal well-being,E07000176,Rushcliffe,108.8851,107.4283,114.7759,93.09999,106.3924,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2586,3.0,data3,Personal well-being,E07000177,Cherwell,106.1783,98.83171,103.781,116.1079,99.24107,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2600,3.0,data3,Personal well-being,E07000178,Oxford,103.7727,91.85528,104.9015,99.38693,90.12098,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2614,3.0,data3,Personal well-being,E07000179,South Oxfordshire,103.8704,113.7922,113.9602,111.7602,111.2243,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2628,3.0,data3,Personal well-being,E07000180,Vale of White Horse,107.6813,100.9898,107.358,95.8343,113.3442,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2642,3.0,data3,Personal well-being,E07000181,West Oxfordshire,114.2273,108.8954,104.9467,101.7495,98.94797,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2656,3.0,data3,Personal well-being,E07000187,Mendip,102.7973,95.98291,108.0613,109.8654,108.825,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2670,3.0,data3,Personal well-being,E07000188,Sedgemoor,111.0789,102.3964,114.8177,103.8626,106.1456,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2684,3.0,data3,Personal well-being,E07000189,South Somerset,113.408,112.7006,106.8546,111.65,101.7471,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2698,3.0,data3,Personal well-being,E07000192,Cannock Chase,98.63301,101.2743,106.4566,104.163,113.1592,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2712,3.0,data3,Personal well-being,E07000193,East Staffordshire,112.5437,104.8304,107.6709,105.6154,106.611,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2726,3.0,data3,Personal well-being,E07000194,Lichfield,118.431,115.3027,125.4447,113.176,110.9797,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2740,3.0,data3,Personal well-being,E07000195,Newcastle-under-Lyme,95.24453,107.8562,99.17792,116.5396,110.4102,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2754,3.0,data3,Personal well-being,E07000196,South Staffordshire,107.1864,100.3622,120.6618,116.736,118.4483,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2768,3.0,data3,Personal well-being,E07000197,Stafford,100.0161,100.6101,109.1555,99.29245,111.0463,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2782,3.0,data3,Personal well-being,E07000198,Staffordshire Moorlands,110.7433,113.6838,110.9811,109.8838,107.041,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2796,3.0,data3,Personal well-being,E07000199,Tamworth,112.9242,109.3077,98.99144,103.6734,94.38155,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2810,3.0,data3,Personal well-being,E07000200,Babergh,100.2269,104.9744,112.2959,113.3394,123.9089,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2824,3.0,data3,Personal well-being,E07000202,Ipswich,90.05795,103.0392,99.57155,107.1191,90.40375,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2838,3.0,data3,Personal well-being,E07000203,Mid Suffolk,113.3265,118.5519,110.9542,103.8065,102.7617,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2852,3.0,data3,Personal well-being,E07000207,Elmbridge,96.43438,98.61331,110.5834,123.3697,103.4303,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2866,3.0,data3,Personal well-being,E07000208,Epsom and Ewell,104.7281,111.0088,112.8943,102.3968,118.4219,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2880,3.0,data3,Personal well-being,E07000209,Guildford,112.2033,95.78763,101.7672,106.8647,96.61737,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2894,3.0,data3,Personal well-being,E07000210,Mole Valley,110.7934,113.1033,93.28545,108.7294,107.372,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2908,3.0,data3,Personal well-being,E07000211,Reigate and Banstead,117.0238,88.46342,92.7668,107.587,101.994,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2922,3.0,data3,Personal well-being,E07000212,Runnymede,87.2227,108.3908,92.69168,112.9389,109.6845,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2936,3.0,data3,Personal well-being,E07000213,Spelthorne,100.0647,99.9934,99.96451,95.62357,117.2626,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2950,3.0,data3,Personal well-being,E07000214,Surrey Heath,92.82146,97.59261,120.3658,82.58735,88.98946,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2964,3.0,data3,Personal well-being,E07000215,Tandridge,103.7128,102.7267,105.0175,103.3689,101.9243,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2978,3.0,data3,Personal well-being,E07000216,Waverley,110.7204,122.1352,111.2275,107.1804,104.0162,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2992,3.0,data3,Personal well-being,E07000217,Woking,94.49042,123.5162,104.8004,126.0974,102.4248,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3006,3.0,data3,Personal well-being,E07000218,North Warwickshire,116.1065,133.7913,111.8279,119.1059,108.2361,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3020,3.0,data3,Personal well-being,E07000219,Nuneaton and Bedworth,102.7761,93.92213,103.6372,109.0858,96.01702,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3034,3.0,data3,Personal well-being,E07000220,Rugby,108.6145,114.0443,105.6999,117.8951,111.7672,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3048,3.0,data3,Personal well-being,E07000221,Stratford-on-Avon,107.9828,116.12,104.3643,100.6594,113.5934,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3062,3.0,data3,Personal well-being,E07000222,Warwick,99.73801,107.3067,115.7225,113.1788,110.6482,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3076,3.0,data3,Personal well-being,E07000223,Adur,106.8853,87.97499,106.2053,87.71274,87.46125,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3090,3.0,data3,Personal well-being,E07000224,Arun,105.8055,96.16706,113.788,114.6364,116.3287,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3104,3.0,data3,Personal well-being,E07000225,Chichester,101.3904,121.0108,116.8768,127.3008,90.63191,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3118,3.0,data3,Personal well-being,E07000226,Crawley,105.6593,101.6538,104.1874,110.6844,112.0369,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3132,3.0,data3,Personal well-being,E07000227,Horsham,118.4715,99.66907,89.80232,121.3177,119.0835,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3146,3.0,data3,Personal well-being,E07000228,Mid Sussex,114.2235,117.0918,107.9115,104.4166,102.3784,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3160,3.0,data3,Personal well-being,E07000229,Worthing,86.63275,91.25188,100.1926,109.4637,102.7753,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3174,3.0,data3,Personal well-being,E07000234,Bromsgrove,103.9812,111.7171,120.0913,114.5332,90.56049,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3188,3.0,data3,Personal well-being,E07000235,Malvern Hills,121.8019,103.4463,110.7961,103.0548,94.60815,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3202,3.0,data3,Personal well-being,E07000236,Redditch,96.44108,109.0786,100.4955,107.8419,105.892,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3216,3.0,data3,Personal well-being,E07000237,Worcester,92.24858,93.98287,99.93147,92.53912,105.3299,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3230,3.0,data3,Personal well-being,E07000238,Wychavon,121.9202,114.9846,112.3073,114.2704,107.6729,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3244,3.0,data3,Personal well-being,E07000239,Wyre Forest,93.07612,101.7661,105.8054,107.8961,113.8389,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3258,3.0,data3,Personal well-being,E07000240,St Albans,109.1802,107.6393,109.6572,105.1281,118.9269,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3272,3.0,data3,Personal well-being,E07000241,Welwyn Hatfield,100.7861,111.3247,104.4649,102.4843,92.17662,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3286,3.0,data3,Personal well-being,E07000242,East Hertfordshire,100.6589,115.2932,100.6608,120.0654,114.2606,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3300,3.0,data3,Personal well-being,E07000243,Stevenage,98.81007,101.1857,115.6577,101.5536,105.4082,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3314,3.0,data3,Personal well-being,E07000244,East Suffolk,102.9295,104.7591,104.7471,106.3377,102.6325,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3328,3.0,data3,Personal well-being,E07000245,West Suffolk,102.9295,104.7591,104.7471,106.3377,102.6325,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3342,3.0,data3,Personal well-being,E07000246,Somerset West and Taunton,105.1329,104.4804,105.5355,106.8858,103.6485,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
3356,3.0,data3,Personal well-being,E08000001,Bolton,95.69711,95.04276,101.7469,102.2786,95.6458,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3370,3.0,data3,Personal well-being,E08000002,Bury,94.48912,95.37073,100.8928,101.8858,97.77222,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3384,3.0,data3,Personal well-being,E08000003,Manchester,84.16364,87.02471,93.3431,94.76642,95.68184,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3398,3.0,data3,Personal well-being,E08000004,Oldham,89.04658,96.39768,98.3829,99.65581,98.08726,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3412,3.0,data3,Personal well-being,E08000005,Rochdale,94.23319,97.56908,98.6698,95.00536,97.18737,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3426,3.0,data3,Personal well-being,E08000006,Salford,91.8213,92.22627,96.91531,95.20317,93.35306,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3440,3.0,data3,Personal well-being,E08000007,Stockport,97.11809,100.3327,105.0332,107.0027,96.84763,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3454,3.0,data3,Personal well-being,E08000008,Tameside,94.86627,94.96775,99.24902,106.9754,101.0671,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3468,3.0,data3,Personal well-being,E08000009,Trafford,106.9285,103.982,104.1472,104.4295,102.3746,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3482,3.0,data3,Personal well-being,E08000010,Wigan,106.7975,106.7117,109.0946,109.9723,103.2924,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3496,3.0,data3,Personal well-being,E08000011,Knowsley,91.50615,90.33785,85.69234,99.90901,99.40764,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3510,3.0,data3,Personal well-being,E08000012,Liverpool,86.22391,89.70188,93.71751,95.60611,92.3852,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3524,3.0,data3,Personal well-being,E08000013,St. Helens,93.52532,92.87852,99.16533,99.52398,100.0185,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3538,3.0,data3,Personal well-being,E08000014,Sefton,95.25054,89.76353,99.35875,99.30363,107.3706,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3552,3.0,data3,Personal well-being,E08000015,Wirral,97.26319,97.34593,104.45,102.8027,96.9999,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3566,3.0,data3,Personal well-being,E08000016,Barnsley,97.15324,99.7824,100.4294,104.6562,103.86,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3580,3.0,data3,Personal well-being,E08000017,Doncaster,107.7318,100.8164,92.32483,95.1575,89.62367,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3594,3.0,data3,Personal well-being,E08000018,Rotherham,93.42021,100.1576,93.94781,90.23354,101.9898,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3608,3.0,data3,Personal well-being,E08000019,Sheffield,94.32164,92.25402,93.53734,100.9258,97.28865,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3622,3.0,data3,Personal well-being,E08000021,Newcastle upon Tyne,87.51698,90.91162,91.60173,96.20312,82.66969,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3636,3.0,data3,Personal well-being,E08000022,North Tyneside,93.96267,90.95943,101.9456,105.9757,100.2244,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3650,3.0,data3,Personal well-being,E08000023,South Tyneside,94.99896,99.94442,93.73571,97.63602,88.62849,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3664,3.0,data3,Personal well-being,E08000024,Sunderland,96.94201,97.72601,100.7524,98.54463,91.01703,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3678,3.0,data3,Personal well-being,E08000025,Birmingham,93.74229,99.2476,98.26904,100.8537,94.80025,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3692,3.0,data3,Personal well-being,E08000026,Coventry,98.0028,101.3452,93.96003,92.33861,95.90604,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3706,3.0,data3,Personal well-being,E08000027,Dudley,95.32653,90.8464,89.64286,93.21582,87.96237,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3720,3.0,data3,Personal well-being,E08000028,Sandwell,94.03318,92.94155,93.43338,96.80434,94.33554,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3734,3.0,data3,Personal well-being,E08000029,Solihull,104.4488,98.63503,109.8613,108.1378,105.3076,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3748,3.0,data3,Personal well-being,E08000030,Walsall,97.51655,101.4872,94.17941,93.2897,96.7631,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3762,3.0,data3,Personal well-being,E08000031,Wolverhampton,81.96082,82.58702,89.67048,91.22071,91.43583,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3776,3.0,data3,Personal well-being,E08000032,Bradford,96.42429,95.1864,97.16477,100.7,98.084,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3790,3.0,data3,Personal well-being,E08000033,Calderdale,97.7554,101.8029,100.0538,99.38948,97.85067,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3804,3.0,data3,Personal well-being,E08000034,Kirklees,99.76679,99.29457,102.1703,99.7632,90.87048,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3818,3.0,data3,Personal well-being,E08000035,Leeds,98.72988,100.5333,104.8633,102.7513,94.49497,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3832,3.0,data3,Personal well-being,E08000036,Wakefield,100.2026,103.2391,106.426,95.6801,91.56298,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3846,3.0,data3,Personal well-being,E08000037,Gateshead,98.00508,102.8125,98.91598,96.17399,92.31833,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3860,3.0,data3,Personal well-being,E09000002,Barking and Dagenham,96.41817,94.06722,104.1517,101.7365,92.4249,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3874,3.0,data3,Personal well-being,E09000003,Barnet,103.8017,98.02138,99.51542,93.66917,97.36693,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3888,3.0,data3,Personal well-being,E09000004,Bexley,92.05728,94.90039,94.45678,97.37277,104.3705,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3902,3.0,data3,Personal well-being,E09000005,Brent,97.2632,100.4386,107.2595,108.7461,105.1121,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3916,3.0,data3,Personal well-being,E09000006,Bromley,97.83082,92.05105,85.08211,95.66663,97.76394,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3930,3.0,data3,Personal well-being,E09000007,Camden,85.17431,92.03956,79.82954,90.29399,78.81899,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3944,3.0,data3,Personal well-being,E09000008,Croydon,90.54019,101.9217,89.78647,104.0767,104.246,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3958,3.0,data3,Personal well-being,E09000009,Ealing,98.07299,89.83306,99.57662,99.26492,97.22403,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3972,3.0,data3,Personal well-being,E09000010,Enfield,91.87937,90.27559,101.797,90.95451,86.3914,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3986,3.0,data3,Personal well-being,E09000011,Greenwich,80.95235,86.1077,93.77467,95.8374,93.51944,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4000,3.0,data3,Personal well-being,E09000012,Hackney,91.21279,88.15114,96.71922,103.2609,95.40535,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4014,3.0,data3,Personal well-being,E09000013,Hammersmith and Fulham,95.32785,92.38856,83.15728,99.49825,93.69862,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4028,3.0,data3,Personal well-being,E09000014,Haringey,82.84924,93.89904,93.10432,89.47949,94.64768,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4042,3.0,data3,Personal well-being,E09000015,Harrow,99.49046,103.4627,109.3746,103.0754,88.5667,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4056,3.0,data3,Personal well-being,E09000016,Havering,103.3733,99.23087,97.9407,99.96924,101.9042,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4070,3.0,data3,Personal well-being,E09000017,Hillingdon,91.39021,97.98202,98.35611,102.5788,100.2638,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4084,3.0,data3,Personal well-being,E09000018,Hounslow,95.09384,114.7324,89.06445,107.748,96.55812,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4098,3.0,data3,Personal well-being,E09000019,Islington,78.87904,84.82879,84.61707,89.43735,81.56637,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4112,3.0,data3,Personal well-being,E09000020,Kensington and Chelsea,101.8553,94.68832,76.46311,81.24766,79.13601,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4126,3.0,data3,Personal well-being,E09000021,Kingston upon Thames,101.9622,101.4299,96.57869,106.012,91.17331,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4140,3.0,data3,Personal well-being,E09000022,Lambeth,84.92419,82.31401,88.26589,81.95744,87.66304,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4154,3.0,data3,Personal well-being,E09000023,Lewisham,84.93075,81.3749,88.39781,95.32586,88.52688,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4168,3.0,data3,Personal well-being,E09000024,Merton,95.40007,99.77341,99.39422,106.1919,107.3259,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4182,3.0,data3,Personal well-being,E09000025,Newham,106.5004,97.75241,92.30444,95.85128,95.64968,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4196,3.0,data3,Personal well-being,E09000026,Redbridge,109.5872,98.78034,94.92326,95.62423,98.3134,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4210,3.0,data3,Personal well-being,E09000027,Richmond upon Thames,104.6376,100.8973,98.48714,97.04759,101.8239,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4224,3.0,data3,Personal well-being,E09000028,Southwark,90.72909,86.81788,87.7507,82.78795,88.88771,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4238,3.0,data3,Personal well-being,E09000029,Sutton,89.33546,102.9179,111.044,112.7379,93.86793,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4252,3.0,data3,Personal well-being,E09000030,Tower Hamlets,96.82788,98.74623,89.03351,105.8846,99.96166,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4266,3.0,data3,Personal well-being,E09000031,Waltham Forest,98.28111,105.2645,101.8856,96.56702,85.30415,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4280,3.0,data3,Personal well-being,E09000032,Wandsworth,93.61547,98.92674,98.98685,96.77972,89.42293,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4294,3.0,data3,Personal well-being,E09000033,Westminster,92.50411,99.9787,96.28234,94.80386,84.22741,,,,,,,,,,,,,,,,,,,,,,E12000007,London
